,Pass,Profit,Total_trades,Profit_factor,Expected_Payoff,Drawdown_$,Drawdown_%,??,volume_1,volume_2,volume_3,pips2,pips3,pips1,hiddenAction,timeFrame,risk ratio
1362,263143,1831.29,63,11.82,29.07,868.02,0.87,0.0,3 ,0.5 ,0.2 ,13 ,14,1 ,0,1440,2.1097324946429805
1363,312010,2100.69,63,4.81,33.34,2392.92,2.39,0.0,10 ,0.1 ,0.1 ,20 ,16,1 ,0,1440,0.8778772378516624
1364,301664,2473.16,63,12.07,39.26,1266.84,1.26,0.0,4 ,0.7 ,0.7 ,9 ,16,1 ,0,1440,1.9522275899087493
1365,120426,1924.29,63,5.74,30.54,1595.28,1.59,0.0,6 ,0.3 ,0.5 ,17 ,7,1 ,0,1440,1.2062396569881149
1366,346788,4375.55,63,11.65,69.45,2275.62,2.27,0.0,8 ,0.9 ,0.8 ,12 ,18,1 ,0,1440,1.9227946669479088
1367,65358,2235.6,63,10.31,35.49,2111.4,2.11,0.0,8 ,0.6 ,0.4 ,4 ,5,1 ,0,1440,1.0588235294117647
1368,31040,2484.16,63,6.58,39.43,2463.3,2.46,0.0,10 ,0.4 ,0.1 ,12 ,3,1 ,0,1440,1.0084683148621767
1369,280359,2950.3,63,6.45,46.83,2346.0,2.34,0.0,9 ,0.6 ,0.4 ,9 ,15,1 ,0,1440,1.2575873827791988
1370,353314,1396.0,63,4.23,22.16,1079.16,1.08,0.0,4 ,0.2 ,0.4 ,19 ,18,1 ,0,1440,1.293598724934208
1371,431754,3085.28,63,14.81,48.97,1266.84,1.26,0.0,4 ,0.6 ,0.8 ,13 ,22,1 ,0,1440,2.435414101228253
1372,71996,3391.5,63,13.48,53.83,1876.8,1.87,0.0,6 ,1 ,1 ,10 ,5,1 ,0,1440,1.8070652173913044
1373,51519,2325.58,63,8.04,36.91,2299.08,2.30,0.0,9 ,0.2 ,0.6 ,11 ,4,1 ,0,1440,1.0115263496703029
1374,430851,2745.76,63,0.0,43.58,802.26,0.78,0.0,1 ,0.6 ,0.9 ,12 ,22,1 ,0,1440,3.422531348939247
1375,842,925.36,63,34.72,14.69,797.64,0.80,0.0,2 ,0.5 ,0.9 ,2 ,2,1 ,0,1440,1.1601223609648463
1376,385844,2692.12,63,13.05,42.73,1266.84,1.26,0.0,4 ,0.5 ,0.9 ,9 ,20,1 ,0,1440,2.125067096081589
1377,63469,2510.08,63,30.88,39.84,2392.92,2.39,0.0,9 ,0.7 ,0.5 ,2 ,5,1 ,0,1440,1.0489611019173226
1378,138516,2114.46,63,7.86,33.56,1595.28,1.59,0.0,6 ,0.2 ,0.6 ,14 ,8,1 ,0,1440,1.3254475703324808
1379,161172,1439.2,63,7.01,22.84,703.8,0.70,0.0,2 ,0.8 ,0.2 ,16 ,9,1 ,0,1440,2.0448991190679173
1380,158968,3987.99,63,10.71,63.3,2275.62,2.27,0.0,8 ,0.7 ,1 ,13 ,9,1 ,0,1440,1.7524850370448493
1381,302933,2407.76,63,11.78,38.22,1032.24,1.03,0.0,3 ,0.4 ,1 ,10 ,16,1 ,0,1440,2.3325583197705964
1382,49825,1924.97,63,11.66,30.56,1454.52,1.45,0.0,5 ,0.3 ,0.9 ,9 ,4,1 ,0,1440,1.3234400352006161
1383,435048,2033.94,63,3.61,32.28,2017.56,2.01,0.0,8 ,0.5 ,0.1 ,17 ,22,1 ,0,1440,1.0081187176589543
1384,141268,2690.93,63,4.95,42.71,2111.4,2.11,0.0,8 ,0.7 ,0.3 ,17 ,8,1 ,0,1440,1.274476650563607
1385,60682,1779.44,63,11.51,28.25,844.56,0.84,0.0,2 ,0.9 ,0.7 ,20 ,4,1 ,0,1440,2.106943260395946
1386,24718,2055.6,63,9.56,32.63,2111.4,2.11,0.0,8 ,0.2 ,0.8 ,5 ,3,1 ,0,1440,0.9735720375106564
1387,278763,2451.8,63,12.71,38.92,1055.7,1.05,0.0,3 ,0.7 ,0.8 ,7 ,15,1 ,0,1440,2.3224400871459694
1388,314172,1441.2,63,5.94,22.88,703.8,0.70,0.0,2 ,0.8 ,0.2 ,22 ,16,1 ,0,1440,2.0477408354646207
1389,317640,3454.0,63,12.63,54.83,2604.06,2.60,0.0,10 ,0.4 ,0.7 ,4 ,17,1 ,0,1440,1.3263903289478738
1390,350402,1112.26,63,6.6,17.65,609.96,0.61,0.0,2 ,0.1 ,0.5 ,16 ,18,1 ,0,1440,1.8234966227293592
1391,6079,2547.96,63,7.21,40.44,2322.54,2.32,0.0,9 ,0.8 ,0.1 ,8 ,2,1 ,0,1440,1.0970575318401405
1392,405698,4139.8,63,13.18,65.71,2275.62,2.27,0.0,8 ,1 ,0.7 ,8 ,21,1 ,0,1440,1.8191965266608663
1393,307976,3834.78,63,8.85,60.87,1829.88,1.82,0.0,6 ,0.8 ,1 ,15 ,16,1 ,0,1440,2.095645616105974
1394,118573,2159.76,63,9.32,34.28,1032.24,1.03,0.0,3 ,0.8 ,0.6 ,15 ,7,1 ,0,1440,2.0923041153220185
1395,331310,2188.15,63,3.36,34.73,2463.3,2.46,0.0,10 ,0.1 ,0.4 ,18 ,17,1 ,0,1440,0.8883002476352859
1396,418100,3316.53,63,4.04,52.64,2604.06,2.60,0.0,10 ,1 ,0.1 ,21 ,21,1 ,0,1440,1.273599686643165
1397,24397,2379.36,63,12.33,37.77,1970.64,1.97,0.0,7 ,1 ,0.4 ,5 ,3,1 ,0,1440,1.207404701010839
1398,215678,3471.8,63,10.26,55.11,2228.7,2.22,0.0,8 ,0.8 ,0.7 ,7 ,12,1 ,0,1440,1.557769103064567
1399,174366,2487.84,63,10.05,39.49,1665.66,1.66,0.0,6 ,0.7 ,0.4 ,8 ,10,1 ,0,1440,1.4936061381074168
1400,59683,2115.84,63,14.19,33.58,1079.16,1.08,0.0,3 ,0.9 ,0.7 ,19 ,4,1 ,0,1440,1.9606360502613143
1401,61457,2279.4,63,5.08,36.18,1900.26,1.90,0.0,7 ,0.6 ,0.5 ,21 ,4,1 ,0,1440,1.1995200656752234
1402,88403,1057.44,63,8.05,16.78,844.56,0.84,0.0,3 ,0.1 ,0.5 ,6 ,6,1 ,0,1440,1.2520602443876103
1403,243140,2637.54,63,5.12,41.87,2486.76,2.48,0.0,10 ,0.4 ,0.2 ,14 ,13,1 ,0,1440,1.0606331129662692
1404,248533,2144.06,63,9.08,34.03,938.4,0.94,0.0,3 ,0.4 ,0.6 ,19 ,13,1 ,0,1440,2.2848039215686273
1405,240311,1076.64,63,23.54,17.09,375.36,0.38,0.0,1 ,0.2 ,0.4 ,11 ,13,1 ,0,1440,2.868286445012788
1406,34778,3074.8,63,7.39,48.81,2252.16,2.25,0.0,8 ,0.8 ,0.8 ,15 ,3,1 ,0,1440,1.3652671213412904
1407,87979,3324.32,63,13.31,52.77,2533.68,2.53,0.0,9 ,0.8 ,1 ,5 ,6,1 ,0,1440,1.3120520349846865
1408,367571,2492.88,63,0.0,39.57,563.04,0.56,0.0,1 ,0.8 ,0.6 ,12 ,19,1 ,0,1440,4.4275362318840585
1409,347227,2216.98,63,6.58,35.19,1782.96,1.78,0.0,7 ,0.3 ,0.3 ,13 ,18,1 ,0,1440,1.243426661282362
1410,321028,1978.55,63,7.15,31.41,1970.64,1.97,0.0,8 ,0.3 ,0.1 ,8 ,17,1 ,0,1440,1.0040139244103439
1411,133293,1935.72,63,10.61,30.73,1008.78,1.01,0.0,3 ,1 ,0.3 ,9 ,8,1 ,0,1440,1.9188723011955036
1412,289363,1829.64,63,7.45,29.04,961.86,0.96,0.0,3 ,0.7 ,0.4 ,18 ,15,1 ,0,1440,1.9021895078285822
1413,394503,1256.57,63,4.45,19.95,868.02,0.87,0.0,3 ,0.1 ,0.6 ,18 ,20,1 ,0,1440,1.447627934840211
1414,147041,511.64,63,44.51,8.12,375.36,0.38,0.0,1 ,0.5 ,0.1 ,2 ,9,1 ,0,1440,1.3630647911338447
1415,245439,3078.91,63,5.96,48.87,2322.54,2.32,0.0,9 ,0.4 ,0.5 ,16 ,13,1 ,0,1440,1.3256650046931377
1416,102433,1428.04,63,6.87,22.67,914.94,0.91,0.0,3 ,0.4 ,0.5 ,20 ,6,1 ,0,1440,1.5608018012110083
1417,297796,3585.44,63,23.13,56.91,1829.88,1.83,0.0,6 ,1 ,0.8 ,5 ,16,1 ,0,1440,1.9593853148840361
1418,307704,1992.79,63,7.13,31.63,1149.54,1.15,0.0,4 ,0.1 ,0.8 ,15 ,16,1 ,0,1440,1.73355429128173
1419,292816,2630.41,63,5.81,41.75,1665.66,1.66,0.0,6 ,0.2 ,0.9 ,21 ,15,1 ,0,1440,1.5791998367013675
1420,159088,3029.26,63,6.47,48.08,2111.4,2.11,0.0,8 ,0.9 ,0.1 ,14 ,9,1 ,0,1440,1.434716301979729
1421,103114,1132.14,63,4.54,17.97,1032.24,1.03,0.0,4 ,0.2 ,0.2 ,21 ,6,1 ,0,1440,1.0967798186468265
1422,265071,1466.76,63,16.02,23.28,454.3,0.45,0.0,1 ,0.8 ,0.1 ,15 ,14,1 ,0,1440,3.2286154523442656
1423,39342,1023.16,63,6.4,16.24,680.34,0.68,0.0,2 ,0.5 ,0.4 ,20 ,3,1 ,0,1440,1.5038951112678953
1424,211200,2722.48,63,10.45,43.21,2627.52,2.62,0.0,10 ,1 ,0.2 ,3 ,12,1 ,0,1440,1.0361405431737913
1425,430341,1645.32,63,23.97,26.12,445.74,0.45,0.0,1 ,0.5 ,0.4 ,12 ,22,1 ,0,1440,3.691210122492933
1426,361611,1676.28,63,27.76,26.61,623.98,0.61,0.0,1 ,0.2 ,0.7 ,6 ,19,1 ,0,1440,2.6864322574441486
1427,397512,1153.12,63,5.81,18.3,656.88,0.66,0.0,2 ,0.2 ,0.6 ,21 ,20,1 ,0,1440,1.755450006089392
1428,420327,2539.2,63,41.3,40.3,1806.42,1.80,0.0,7 ,0.3 ,0.4 ,2 ,22,1 ,0,1440,1.4056531703590525
1429,367889,4729.14,63,9.71,75.07,2533.68,2.52,0.0,9 ,0.9 ,0.9 ,12 ,19,1 ,0,1440,1.8665103722648482
1430,205478,3042.75,63,5.02,48.3,2181.78,2.18,0.0,8 ,0.8 ,0.5 ,18 ,11,1 ,0,1440,1.3946181558177266
1431,295260,2725.48,63,10.18,43.26,2557.14,2.55,0.0,10 ,0.6 ,0.3 ,3 ,16,1 ,0,1440,1.0658313584707917
1432,50297,2842.62,63,9.2,45.12,1947.18,1.94,0.0,7 ,1 ,0.3 ,10 ,4,1 ,0,1440,1.4598650355899299
1433,66913,1471.68,63,13.31,23.36,985.32,0.98,0.0,3 ,0.2 ,1 ,5 ,5,1 ,0,1440,1.4936061381074168
1434,369263,2320.3,63,11.98,36.83,938.4,0.94,0.0,3 ,0.7 ,0.3 ,14 ,19,1 ,0,1440,2.4726129582267693
1435,165771,2107.04,63,0.0,33.45,609.96,0.61,0.0,1 ,0.8 ,0.8 ,20 ,9,1 ,0,1440,3.4543904518329067
1436,438897,3459.09,63,5.33,54.91,2087.94,2.08,0.0,7 ,1 ,0.9 ,20 ,22,1 ,0,1440,1.656699905169689
1437,208874,2753.28,63,8.18,43.7,1337.22,1.33,0.0,4 ,0.8 ,0.9 ,21 ,11,1 ,0,1440,2.058958137030556
1438,76831,1530.92,63,0.0,24.3,539.58,0.54,0.0,1 ,0.4 ,0.9 ,15 ,5,1 ,0,1440,2.837243782200971
1439,66161,885.76,63,20.84,14.06,445.74,0.45,0.0,1 ,0.7 ,0.2 ,5 ,5,1 ,0,1440,1.9871674070085699
1440,222678,4019.57,63,9.17,63.8,2228.7,2.22,0.0,8 ,0.8 ,0.7 ,14 ,12,1 ,0,1440,1.8035491542154622
1441,173666,2823.96,63,11.09,44.82,1736.04,1.73,0.0,6 ,0.7 ,0.7 ,7 ,10,1 ,0,1440,1.626667588304417
1442,18071,1086.76,63,9.93,17.25,471.3,0.47,0.0,1 ,0.8 ,0.1 ,20 ,2,1 ,0,1440,2.3058773604922553
1443,252578,3069.2,63,44.85,48.72,2205.24,2.20,0.0,8 ,0.8 ,0.6 ,2 ,14,1 ,0,1440,1.3917759518238377
1444,349190,3632.99,63,6.23,57.67,2604.06,2.60,0.0,10 ,0.9 ,0.2 ,15 ,18,1 ,0,1440,1.3951253043324654
1445,381603,2244.12,63,32.17,35.62,891.48,0.89,0.0,3 ,0.1 ,0.7 ,5 ,20,1 ,0,1440,2.5172970790146723
1446,203516,2257.1,63,6.95,35.83,1595.28,1.59,0.0,6 ,0.2 ,0.6 ,16 ,11,1 ,0,1440,1.4148613409558197
1447,78466,2239.97,63,6.28,35.56,1689.12,1.69,0.0,6 ,0.7 ,0.5 ,17 ,5,1 ,0,1440,1.3261165577342047
1448,218176,2461.1,63,7.8,39.07,1642.2,1.64,0.0,6 ,0.8 ,0.2 ,10 ,12,1 ,0,1440,1.4986603336986968
1449,277945,3287.6,63,15.61,52.18,1524.9,1.52,0.0,5 ,0.5 ,1 ,6 ,15,1 ,0,1440,2.1559446521083347
1450,242828,3589.64,63,9.27,56.98,2158.32,2.15,0.0,8 ,0.3 ,0.9 ,13 ,13,1 ,0,1440,1.6631639423255122
1451,29429,2250.41,63,7.19,35.72,2299.08,2.30,0.0,9 ,0.3 ,0.5 ,10 ,3,1 ,0,1440,0.9788306626998625
1452,187013,947.53,63,4.75,15.04,774.18,0.77,0.0,3 ,0.2 ,0.1 ,21 ,10,1 ,0,1440,1.2239143351675321
1453,319268,2531.84,63,7.33,40.19,2111.4,2.11,0.0,8 ,0.7 ,0.3 ,6 ,17,1 ,0,1440,1.199128540305011
1454,260617,2681.63,63,8.07,42.57,1853.34,1.85,0.0,7 ,0.2 ,0.7 ,10 ,14,1 ,0,1440,1.4469174571314494
1455,211090,2473.4,63,9.24,39.26,2580.6,2.58,0.0,10 ,0.9 ,0.1 ,3 ,12,1 ,0,1440,0.9584592730372782
1456,364883,3118.8,63,22.77,49.5,1126.08,1.12,0.0,3 ,0.9 ,0.9 ,9 ,19,1 ,0,1440,2.7696078431372553
1457,273382,1486.28,63,59.33,23.59,774.18,0.77,0.0,2 ,0.9 ,0.4 ,2 ,15,1 ,0,1440,1.9198119300421093
1458,94586,3121.47,63,10.25,49.55,1759.5,1.76,0.0,6 ,0.9 ,0.6 ,12 ,6,1 ,0,1440,1.7740664961636827
1459,14915,1644.22,63,13.82,26.1,1454.52,1.45,0.0,5 ,0.2 ,1 ,16 ,2,1 ,0,1440,1.1304210323680666
1460,255797,3707.52,63,23.89,58.85,2064.48,2.06,0.0,7 ,1 ,0.8 ,5 ,14,1 ,0,1440,1.7958614275749825
1461,280928,3588.51,63,8.63,56.96,2181.78,2.18,0.0,8 ,0.3 ,1 ,9 ,15,1 ,0,1440,1.6447625333443334
1462,4349,2243.96,63,8.74,35.62,2322.54,2.32,0.0,9 ,0.5 ,0.4 ,6 ,2,1 ,0,1440,0.9661663523556107
1463,14276,2206.8,63,5.84,35.03,1665.66,1.66,0.0,6 ,0.8 ,0.3 ,16 ,2,1 ,0,1440,1.3248802276575051
1464,347479,3910.51,63,9.32,62.07,2416.38,2.41,0.0,9 ,0.8 ,0.5 ,13 ,18,1 ,0,1440,1.6183340368650627
1465,338912,2352.88,63,40.53,37.35,891.4,0.87,0.0,2 ,0.2 ,1 ,4 ,18,1 ,0,1440,2.639533318375589
1466,44500,2914.6,63,11.79,46.26,2697.9,2.69,0.0,10 ,1 ,0.5 ,4 ,4,1 ,0,1440,1.0803217317172615
1467,200202,990.28,63,9.21,15.72,563.04,0.56,0.0,2 ,0.1 ,0.3 ,13 ,11,1 ,0,1440,1.7588093208297813
1468,251433,1963.19,63,8.57,31.16,914.94,0.91,0.0,3 ,0.4 ,0.5 ,22 ,13,1 ,0,1440,2.145703543401753
1469,154512,1229.12,63,10.63,19.51,656.88,0.66,0.0,2 ,0.2 ,0.6 ,9 ,9,1 ,0,1440,1.8711484593837533
1470,316123,1091.56,63,13.13,17.33,821.1,0.82,0.0,3 ,0.3 ,0.2 ,3 ,17,1 ,0,1440,1.3293874071367677
1471,360242,1330.2,63,17.69,21.11,656.88,0.66,0.0,2 ,0.5 ,0.3 ,5 ,19,1 ,0,1440,2.025027402265254
1472,56086,2359.63,63,5.22,37.45,1642.2,1.64,0.0,6 ,0.9 ,0.1 ,16 ,4,1 ,0,1440,1.4368712702472293
1473,30381,1689.92,63,0.0,26.82,539.58,0.54,0.0,1 ,0.9 ,0.4 ,11 ,3,1 ,0,1440,3.131917417250454
1474,324332,1493.28,63,12.7,23.7,656.88,0.66,0.0,2 ,0.4 ,0.4 ,11 ,17,1 ,0,1440,2.2732919254658386
1475,218827,3181.24,63,9.79,50.5,1923.72,1.92,0.0,7 ,0.3 ,0.9 ,10 ,12,1 ,0,1440,1.6536918054602538
1476,259268,2698.9,63,6.6,42.84,2111.4,2.11,0.0,8 ,0.7 ,0.3 ,9 ,14,1 ,0,1440,1.2782513971772285
1477,307236,2291.77,63,6.83,36.38,1571.82,1.57,0.0,6 ,0.4 ,0.3 ,15 ,16,1 ,0,1440,1.4580359074194247
1478,81425,1656.4,63,6.11,26.29,1360.68,1.36,0.0,5 ,0.3 ,0.5 ,20 ,5,1 ,0,1440,1.2173325102154806
1479,305290,3821.44,63,7.61,60.66,2627.52,2.62,0.0,10 ,0.9 ,0.3 ,13 ,16,1 ,0,1440,1.4543904518329072
1480,196203,1092.68,63,7.48,17.34,797.64,0.80,0.0,3 ,0.1 ,0.3 ,9 ,11,1 ,0,1440,1.369891178977985
1481,351562,1828.32,63,11.07,29.02,774.18,0.77,0.0,2 ,0.7 ,0.6 ,17 ,18,1 ,0,1440,2.361621328373247
1482,160494,2627.2,63,9.77,41.7,1290.3,1.29,0.0,4 ,1 ,0.5 ,15 ,9,1 ,0,1440,2.0361156320235603
1483,195271,1471.84,63,0.0,23.36,492.66,0.49,0.0,1 ,0.8 ,0.3 ,8 ,11,1 ,0,1440,2.987537043803028
1484,182954,2594.24,63,9.23,41.18,1313.76,1.31,0.0,4 ,0.6 ,1 ,16 ,10,1 ,0,1440,1.9746681281208134
1485,347881,3085.0,63,0.0,48.97,802.26,0.78,0.0,1 ,0.9 ,0.9 ,13 ,18,1 ,0,1440,3.8453867823398897
1486,12539,2611.48,63,9.52,41.45,2346.0,2.34,0.0,9 ,0.4 ,0.6 ,14 ,2,1 ,0,1440,1.1131628303495311
1487,12326,1810.29,63,10.03,28.73,1571.82,1.57,0.0,6 ,0.3 ,0.4 ,14 ,2,1 ,0,1440,1.1517158453258007
1488,130858,2973.8,63,8.93,47.2,2228.7,2.22,0.0,8 ,0.6 ,0.9 ,6 ,8,1 ,0,1440,1.334320455871136
1489,227203,1157.04,63,6.68,18.37,797.64,0.80,0.0,3 ,0.1 ,0.3 ,19 ,12,1 ,0,1440,1.4505792086655633
1490,107874,2084.28,63,13.31,33.08,1337.22,1.34,0.0,4 ,0.8 ,0.9 ,4 ,7,1 ,0,1440,1.5586664871898417
1491,80454,1924.26,63,7.88,30.54,1196.46,1.19,0.0,4 ,0.6 ,0.5 ,19 ,5,1 ,0,1440,1.6082944686826137
1492,393416,2076.01,63,4.7,32.95,1571.82,1.57,0.0,6 ,0.2 ,0.5 ,17 ,20,1 ,0,1440,1.3207682813553716
1493,4490,2818.56,63,9.05,44.74,2674.44,2.67,0.0,10 ,0.9 ,0.5 ,6 ,2,1 ,0,1440,1.053887916722753
1494,31355,2107.38,63,9.74,33.45,1407.6,1.41,0.0,5 ,0.6 ,0.4 ,12 ,3,1 ,0,1440,1.497144075021313
1495,20565,2057.61,63,7.58,32.66,1477.98,1.47,0.0,5 ,0.7 ,0.6 ,22 ,2,1 ,0,1440,1.3921771607193603
1496,36613,1140.3,63,9.08,18.1,914.94,0.91,0.0,3 ,0.2 ,0.7 ,17 ,3,1 ,0,1440,1.2463112335235096
1497,289691,2521.08,63,0.0,40.02,672.9,0.66,0.0,1 ,1 ,0.7 ,18 ,15,1 ,0,1440,3.7465893892108784
1498,114622,1390.2,63,10.55,22.07,703.8,0.70,0.0,2 ,0.3 ,0.7 ,11 ,7,1 ,0,1440,1.9752770673486788
1499,47319,2097.84,63,7.81,33.3,2252.16,2.25,0.0,9 ,0.2 ,0.4 ,7 ,4,1 ,0,1440,0.9314791133844843
1500,91085,2066.87,63,7.97,32.81,1407.6,1.41,0.0,5 ,0.9 ,0.1 ,9 ,6,1 ,0,1440,1.4683645922136972
1501,222890,4901.02,63,9.34,77.79,2768.28,2.76,0.0,10 ,0.9 ,0.9 ,14 ,12,1 ,0,1440,1.770420622191397
1502,133022,838.45,63,8.26,13.31,563.04,0.56,0.0,2 ,0.3 ,0.1 ,9 ,8,1 ,0,1440,1.4891481955100883
1503,186924,2454.03,63,8.97,38.95,1243.38,1.24,0.0,4 ,0.3 ,1 ,20 ,10,1 ,0,1440,1.973676591227139
1504,159444,2235.5,63,9.55,35.48,1173.0,1.17,0.0,4 ,0.5 ,0.5 ,14 ,9,1 ,0,1440,1.9057971014492754
1505,423535,2762.4,63,19.42,43.85,1407.6,1.40,0.0,5 ,0.4 ,0.6 ,5 ,22,1 ,0,1440,1.9624893435635125
1506,35616,1746.5,63,8.09,27.72,1618.74,1.62,0.0,6 ,0.2 ,0.7 ,16 ,3,1 ,0,1440,1.0789255840962724
1507,150532,1361.2,63,14.67,21.61,703.8,0.70,0.0,2 ,0.4 ,0.6 ,5 ,9,1 ,0,1440,1.9340721795964764
1508,933,1107.76,63,20.98,17.58,1032.24,1.03,0.0,3 ,0.4 ,1 ,2 ,2,1 ,0,1440,1.0731612803224055
1509,212522,1477.16,63,17.48,23.45,680.34,0.68,0.0,2 ,0.3 ,0.6 ,4 ,12,1 ,0,1440,2.1712085133903636
1510,399366,2452.48,63,45.59,38.93,1665.66,1.66,0.0,6 ,0.7 ,0.4 ,2 ,21,1 ,0,1440,1.4723773158988027
1511,419029,1963.08,63,3.22,31.16,2205.24,2.20,0.0,9 ,0.3 ,0.1 ,22 ,21,1 ,0,1440,0.8901888229852534
1512,235637,2815.24,63,9.53,44.69,1900.26,1.90,0.0,7 ,0.4 ,0.7 ,6 ,13,1 ,0,1440,1.481502531232568
1513,396532,1321.2,63,5.41,20.97,726.0,0.72,0.0,2 ,0.4 ,0.6 ,20 ,20,1 ,0,1440,1.8198347107438018
1514,2976,2137.12,63,21.95,33.92,1829.88,1.83,0.0,6 ,0.8 ,1 ,4 ,2,1 ,0,1440,1.1679017203313877
1515,42833,1307.72,63,26.4,20.76,1008.78,1.01,0.0,3 ,0.4 ,0.9 ,2 ,4,1 ,0,1440,1.2963381510339222
1516,56589,3261.03,63,6.02,51.76,2463.3,2.46,0.0,9 ,0.9 ,0.6 ,16 ,4,1 ,0,1440,1.3238460601631956
1517,222964,3292.28,63,12.54,52.26,1337.22,1.33,0.0,4 ,0.7 ,1 ,14 ,12,1 ,0,1440,2.4620331732998313
1518,54824,1933.69,63,14.39,30.69,1219.92,1.22,0.0,4 ,0.3 ,0.9 ,14 ,4,1 ,0,1440,1.585095743983212
1519,252309,2600.76,63,29.9,41.28,2228.7,2.23,0.0,9 ,0.1 ,0.4 ,2 ,14,1 ,0,1440,1.1669403688248756
1520,232024,1069.76,63,9.91,16.98,1032.24,1.03,0.0,4 ,0.3 ,0.1 ,3 ,13,1 ,0,1440,1.0363481360923816
1521,338774,2685.12,63,17.85,42.62,1313.76,1.31,0.0,4 ,0.8 ,0.8 ,4 ,18,1 ,0,1440,2.0438436244062843
1522,154177,2401.5,63,6.69,38.12,1876.8,1.87,0.0,7 ,0.8 ,0.2 ,9 ,9,1 ,0,1440,1.279571611253197
1523,162303,1107.08,63,6.11,17.57,821.1,0.82,0.0,3 ,0.1 ,0.4 ,17 ,9,1 ,0,1440,1.348288880769699
1524,321236,2070.92,63,8.4,32.87,1571.82,1.57,0.0,6 ,0.4 ,0.3 ,8 ,17,1 ,0,1440,1.3175299970734564
1525,152184,1957.04,63,12.86,31.06,1196.46,1.20,0.0,4 ,0.9 ,0.2 ,7 ,9,1 ,0,1440,1.6356919579425973
1526,291491,2161.0,63,0.0,34.3,611.5,0.60,0.0,1 ,1 ,0.5 ,20 ,15,1 ,0,1440,3.533932951757972
1527,337722,2001.12,63,37.68,31.76,727.26,0.73,0.0,2 ,0.3 ,0.8 ,3 ,18,1 ,0,1440,2.7515881527926735
1528,343718,2954.46,63,7.13,46.9,2111.4,2.11,0.0,8 ,0.2 ,0.8 ,9 ,18,1 ,0,1440,1.399289570900824
1529,132342,1303.16,63,11.37,20.69,680.34,0.68,0.0,2 ,0.5 ,0.4 ,8 ,8,1 ,0,1440,1.9154540376870388
1530,6159,2389.92,63,7.79,37.94,2299.08,2.30,0.0,9 ,0.6 ,0.2 ,8 ,2,1 ,0,1440,1.0395114567566157
1531,407157,2378.8,63,7.17,37.76,1829.88,1.83,0.0,7 ,0.6 ,0.2 ,10 ,21,1 ,0,1440,1.2999759547074126
1532,423989,4976.36,63,22.83,78.99,2557.14,2.55,0.0,9 ,0.9 ,1 ,5 ,22,1 ,0,1440,1.946064744206418
1533,78106,1359.33,63,5.75,21.58,1477.98,1.48,0.0,6 ,0.1 ,0.2 ,17 ,5,1 ,0,1440,0.919721511793123
1534,384441,1573.2,63,20.76,24.97,469.2,0.47,0.0,1 ,0.5 ,0.5 ,8 ,20,1 ,0,1440,3.3529411764705883
1535,63762,1289.4,63,44.86,20.47,821.1,0.82,0.0,2 ,0.7 ,0.8 ,2 ,5,1 ,0,1440,1.5703324808184145
1536,125674,2246.2,63,7.66,35.65,1290.3,1.29,0.0,4 ,0.8 ,0.7 ,22 ,7,1 ,0,1440,1.7408354646206308
1537,318886,3657.84,63,23.58,58.06,1829.88,1.83,0.0,6 ,0.9 ,0.9 ,5 ,17,1 ,0,1440,1.9989507508689095
1538,86066,1696.72,63,11.1,26.93,1595.28,1.59,0.0,6 ,0.7 ,0.1 ,4 ,6,1 ,0,1440,1.0635875833709443
1539,431065,2332.6,63,9.06,37.03,1360.68,1.36,0.0,5 ,0.7 ,0.1 ,13 ,22,1 ,0,1440,1.714289913866596
1540,91980,3653.36,63,8.44,57.99,2768.28,2.76,0.0,10 ,0.8 ,1 ,9 ,6,1 ,0,1440,1.31972199343997
1541,180899,4705.53,63,10.43,74.69,2557.14,2.55,0.0,9 ,1 ,0.9 ,14 ,10,1 ,0,1440,1.840153452685422
1542,410987,4838.53,63,15.02,76.8,2087.94,2.08,0.0,7 ,0.9 ,1 ,13 ,21,1 ,0,1440,2.3173702309453335
1543,241243,1935.16,63,14.31,30.72,891.48,0.89,0.0,3 ,0.5 ,0.3 ,12 ,13,1 ,0,1440,2.1707273298335354
1544,171078,2340.56,63,11.84,37.15,2087.94,2.09,0.0,8 ,0.8 ,0.1 ,5 ,10,1 ,0,1440,1.1209900667643706
1545,96292,2092.32,63,18.37,33.21,774.18,0.77,0.0,2 ,1 ,0.3 ,14 ,6,1 ,0,1440,2.70262729597768
1546,46099,2502.04,63,6.9,39.71,2369.46,2.37,0.0,9 ,1 ,0.1 ,6 ,4,1 ,0,1440,1.0559536772091531
1547,361660,3726.04,63,9.19,59.14,2650.98,2.64,0.0,10 ,0.6 ,0.7 ,6 ,19,1 ,0,1440,1.4055330481557764
1548,369726,2872.41,63,8.43,45.59,1665.66,1.66,0.0,6 ,0.3 ,0.8 ,14 ,19,1 ,0,1440,1.7244875905046646
1549,259728,3096.77,63,7.68,49.16,2134.86,2.13,0.0,8 ,0.3 ,0.8 ,9 ,14,1 ,0,1440,1.4505728712889838
1550,140100,3544.44,63,5.63,56.26,2604.06,2.60,0.0,10 ,1 ,0.1 ,16 ,8,1 ,0,1440,1.3611207115043433
1551,145007,1643.45,63,6.86,26.09,1689.12,1.69,0.0,7 ,0.1 ,0.1 ,21 ,8,1 ,0,1440,0.9729622525338639
